117.28	39.23	0	1.8
118.43	39.81	0	1.5
114.31	40.56	4	2.1
118.73	39.73	0	1.6
118.13	39.58	1	2.2
116.71	39.33	9	1.5
118.53	39.68	0	1.6
114.63	39.08	3	2
115.41	38.7	0	2.2
117.53	39.66	28	2.1
117.75	39.66	1	1.5
114.33	40.7	0	2.9
118.83	40	0	2.3
117.48	39.51	6	1.5
117.48	39.61	19	1.8
117.46	39.61	27	3.3
119.88	39.56	30	1.8
118.78	39.68	0	1.6
116.63	39.11	0	1.9
118.68	39.76	29	1.6
114.93	40.36	28	1.8
118.31	39.71	1	1.7
114.9	40.38	4	1.8
118.31	39.7	3	3.4
114.91	39.38	0	2.3
115.63	40.48	30	2.4
118.71	39.8	0	2.4
117.83	39.46	22	2
118.15	39.58	15	1.6
118.18	39.58	7	3
118.71	39.81	0	1.9
118.65	39.75	0	1.6
117.83	39.36	29	2.3
116.51	39.11	1	3.1
118.76	39.81	12	1.5
117.81	39.38	26	1.7
118.73	39.76	8	2.3
116.68	40.38	9	2
118.01	39.43	10	1.6
118.71	39.61	20	1.5
118.53	39.81	0	2.7
117.58	39.15	30	1.9
116.88	39.93	11	1.5
116.58	40.03	19	2.1
117.43	39.63	25	2.4
117.43	39.61	16	1.8
117.43	39.61	26	2.5
115.88	40.61	0	1.6
115.03	40.51	0	1.5
118.73	39.75	0	2.1
118.23	39.65	0	1.8
118.73	39.83	0	2.1
118.23	39.61	3	2.5
118.36	39.75	20	1.6
118.5	39.81	0	1.6
116.48	40.38	3	1.7
118.71	39.83	10	1.6
118.11	39.53	10	1.5
114.93	40.33	0	2.5
114.48	38.61	10	1.7
118.36	39.68	5	1.5
118.31	39.71	12	1.5
118.65	39.73	0	1.8
114.65	39.91	28	1.5
118.41	39.8	8	1.6
118.48	39.76	0	2
114.31	39.86	1	2.4
116.23	40.03	23	1.5
117.93	39.4	0	2.2
115.31	40.63	2	1.8
114.65	39.91	0	1.5
115.86	38.8	1	2.6
117.43	39.86	22	1.5
118.48	39.8	0	1.7
118.78	39.86	7	2
119.06	38.85	4	1.9
118.41	39.76	29	2.3
118.61	41	0	1.8
119.06	38.81	15	2.3
118.65	39.71	27	2.2
118.83	39.73	0	2.5
118.28	39.68	16	2
118.71	39.73	3	1.6
118.48	39.68	20	1.6
117.53	38.93	8	2
118.21	39.61	0	2.3
116.1	40.05	25	1.6
118.66	39.76	0	1.7
115.73	39.95	5	1.5
118.48	39.66	0	2.4
118.38	39.73	0	1.5
118.38	39.76	28	2.2
118.36	39.68	3	1.5
117.9	39.21	10	1.5
118.58	39.68	30	2
118.43	39.76	0	2.1
116.58	40.48	1	1.6
117.75	39.45	0	1.6
115.58	39.43	0	2.8
118.45	39.78	10	1.5
114.36	39.26	30	1.9
118.13	40.15	0	1.7
116.46	39.8	28	2.3
118.21	39.6	23	1.5
116.46	39.78	11	2.2
117.31	39.91	27	1.6
118.76	39.76	4	1.6
114.38	40.58	0	2.2
117.9	39.31	1	1.7
118.46	39.63	24	1.7
116.85	39.88	29	2
117.95	39.3	0	1.7
118.36	39.73	23	1.6
118.66	39.75	1	1.5
114.93	40.35	1	2
117.58	39.13	9	2.1
117.58	39.16	9	2.4
117.58	39.16	9	2.2
118.91	39.88	0	2.4
118.18	39.56	1	1.7
118.48	39.66	0	1.7
118.46	39.73	1	1.6
118.25	39.63	0	2.2
118.25	39.63	0	3
118.23	39.63	0	2.7
118.15	39.61	1	1.6
118.26	40.11	0	1.8
118.43	39.76	2	1.8
117.31	39.83	28	1.5
117.33	39.83	26	1.8
118.25	39.63	9	1.9
118.46	39.73	0	2
114.33	39.28	0	2.2
118.88	39.93	0	1.6
118.48	39.66	0	1.8
118.96	39.96	5	1.7
115.66	40.5	29	1.5
118.5	39.78	2	1.5
117.61	39.38	9	3
115.75	39.53	19	1.5
119.21	38.83	6	2.4
116.93	39.41	5	1.5
114.91	39.6	4	2
114.1	38.76	2	1.7
118.43	39.73	4	1.6
118.4	39.71	0	1.5
114.03	38.81	0	2
118.81	40.03	1	1.5
118.73	39.61	0	1.6
118.71	39.7	7	1.9
118.73	39.66	22	1.7
118.35	39.68	30	1.7
116.41	40.13	29	1.6
118.46	39.66	18	1.6
117.76	39.36	30	1.8
114.85	40.63	0	2
119.03	39.16	5	1.5
114.58	38.66	3	1.7
118.23	39.61	1	1.5
118.08	39.35	29	1.5
118.48	39.73	0	2.1
118.06	39.43	0	2.3
118.23	39.63	11	1.9
117.3	40.9	30	1.6
118.08	39.53	0	1.5
114.41	39.18	2	1.8
118.5	39.76	0	1.5
118.16	39.58	2	1.6
118.38	39.73	0	1.6
118.36	39.71	0	2.1
117.53	39.21	11	1.6
118.31	39.7	10	1.5
118.35	39.68	0	1.9
118.33	39.7	0	2.1
118.38	39.71	1	1.6
118.35	39.75	9	1.5
114.21	39.46	3	1.8
114.38	39.2	11	1.6
118.35	39.68	0	1.8
118.63	39.76	21	1.5
118.38	39.66	0	1.5
118.33	39.68	0	1.7
118.38	39.71	8	3.6
118.33	39.7	9	1.6
118.2	39.68	4	1.5
118.33	39.66	1	1.9
118.33	39.66	11	1.6
118.38	39.68	4	1
118.33	39.65	0	1.5
118.28	39.7	30	3.9
118.33	39.7	11	1.7
118.31	39.66	0	2
114.28	40.43	3	1.9
118.48	39.73	3	1.6
118.76	39.71	0	1.8
118.35	39.73	2	1.6
118.43	39.78	0	2.5
118.46	39.75	0	2.6
118.48	39.75	17	1.8
118.48	39.76	5	1.8
114.03	40.28	0	1.8
118.86	39.83	0	1.8
117.18	40.23	8	1.9
116.75	38.88	9	1.5
117.18	40.25	1	1.9
118.33	39.75	0	1.6
118.78	39.73	24	1.9
118.68	39.78	15	1.4
119.41	39.61	0	1.5
118.63	39.75	9	1.8
118.6	39.76	0	2.4
116.08	40.26	29	2.3
118.66	39.83	6	1.8
114.43	40.73	9	1.7
118.61	39.76	0	1.9
118.76	39.71	0	1.9
114.68	40.51	1	1.7
118.78	39.75	3	1.5
118.75	39.71	1	1.9
118.76	39.73	10	1.6
118.68	39.71	9	2.2
118.68	39.71	9	2.2
118.78	39.75	9	1.9
118.8	39.73	6	1.1
118.76	39.71	0	2.4
118.75	39.7	2	4.7
118.5	39.76	1	1.6
117.51	39.16	15	1.5
118.46	39.81	9	1.6
117.58	39.15	28	1.5
118.43	39.78	1	2.7
118.76	39.9	7	1.5
117.55	39.16	0	2.4
118.45	39.78	0	1.8
114.76	39.93	28	1.6
118.26	39.65	0	2
117.11	38.95	29	2.3
117.88	39.35	17	1.7
117.48	39.18	22	1.5
117.83	39.9	0	2.7
114.06	40.38	17	2
114.81	40.35	25	1.6
118.58	39.75	0	3
118.48	39.75	7	2.8
117.56	39.16	29	2
118.7	39.76	0	3
118.46	39.75	0	2.3
116.11	40.01	1	2.6
116.35	38.88	24	2.1
117.53	39.16	23	1.5
117.55	39.16	30	2.4
117.56	39.15	9	1.9
117.6	39.13	11	1.5
117.58	39.15	0	2
117.56	39.16	9	3.3
117.58	39.16	9	4
114.48	38.63	12	1.6
118.18	39.6	1	1.7
114.98	39.73	29	2
116.7	38.96	9	2
118.41	39.81	6	1.6
119.41	39.1	8	2.1
118.43	39.75	0	1.6
114	39.96	30	2.1
118.26	39.65	1	1.7
118.73	39.83	0	1.5
118.31	39.68	13	1.5
118.73	39.73	0	1.8
118.51	39.78	0	1.6
118.71	39.73	3	1.7
118.18	39.63	1	1.6
118.31	39.65	1	1.6
114.6	39.88	30	1.9
117.81	39.3	9	1.7
118.41	39.76	4	2.1
117.26	39.21	22	1.6
114.46	40.71	1	1.9
118.96	39.95	0	2
118.78	39.71	0	1.6
118.76	39.71	0	4.3
118.13	39.46	24	2
118.43	39.83	2	1.7
118.68	39.73	12	1.5
118.43	39.71	0	2.2
119.68	40.95	10	2
117.95	39.41	30	2
117.45	39.61	22	2.3
118.43	39.76	0	2
114.06	40.63	19	1.7
118.41	39.76	21	1.8
116.71	39.21	30	1.6
118.48	39.75	0	1.9
118.83	39.98	0	3.2
118.73	38.93	9	2
118.46	39.8	1	1.8
118.68	39.76	0	1.8
118.45	39.76	0	2.7
116.3	39.61	7	1.8
118.43	39.76	0	2.4
119.18	39.83	23	1.6
117.23	39.81	29	1.7
118.46	39.71	8	1.5
114.13	38.76	28	1.7
118.66	39.76	0	1.5
119.41	39.13	29	2.5
118.63	39.78	1	1.6
116.51	40.16	29	1.8
118.8	39.85	9	2.1
118.73	39.73	0	1.7
118.75	39.83	1	1.6
118.71	39.81	0	2.4
118.73	39.71	0	2.3
116.03	40.78	23	1.5
118.33	39.63	5	1.5
119.05	40.21	4	1.6
118.43	39.76	0	1.6
118.08	39.45	26	1.5
118.1	39.43	1	1.9
115.46	39.05	0	1.6
118.91	39.96	13	2
117.08	39.26	11	1.8
115.83	40.58	0	1.7
118.71	39.68	0	2.3
118.73	39.76	20	1.9
118.78	39.71	8	1.7
117.81	39.31	0	2
114.28	40.36	30	1.7
114.26	40.38	0	1.8
118.81	39.86	0	1.9
118.48	39.76	9	2.3
119.23	38.86	8	2.3
117.83	39.23	11	1.5
117.48	39.65	9	2.4
117.51	39.65	12	2.2
116.71	39.11	0	2
117.46	39.66	0	2
118.83	39.93	16	1.7
116.33	40.11	0	1.9
117.48	39.65	15	1.6
117.5	39.66	9	3.2
118.73	39.73	0	2.1
118.28	39.63	0	1.8
118.73	39.83	7	1.8
116.23	40.05	4	1.5
116.41	40.36	12	1.8
118.83	39.66	0	2.3
115.61	40.5	0	1.8
118.51	39.78	0	1.5
118.55	39.68	1	1.7
116.8	39.23	2	1.5
117.78	39.31	9	2.5
115.53	40.05	2	1.5
114.21	40.43	6	1.7
118.65	39.78	9	1.7
120	39.95	30	1.6
118.4	39.75	20	1.6
115.38	39.03	9	1.7
117.25	39.76	23	1.6
118.45	39.85	5	1.6
117.43	39.76	11	1.8
118.13	39.51	0	1.5
118.83	39.86	0	2.7
115.61	39.43	1	2.1
118.38	39.68	1	1.5
118.36	39.68	0	2.1
118.2	39.53	0	1.9
117.28	39.43	9	3
118.46	39.76	2	1.7
116.18	40.06	2	2.4
118.43	39.75	3	3.9
118.9	39.93	0	2.1
116.2	40.1	0	1.9
118.73	39.86	0	1.9
118.03	39.41	6	1.5
117.21	40.23	16	1.7
114.16	39.25	0	2.1
118.86	40.01	1	2.5
116.03	39.86	5	1.6
118.41	39.75	16	1.7
115	40.58	1	1.9
118.85	39.98	17	1.7
118.85	39.98	0	2.4
118.86	40	3	3.1
114.25	40.53	3	1.7
118.51	39.75	0	3.2
116.73	39.18	29	1.7
118.43	39.76	11	1.5
118.13	39.45	30	1.5
118.11	39.46	0	1.7
118.23	39.61	0	1.8
118.41	39.73	8	1.6
118.71	39.78	25	2
118.48	39.78	0	2.1
118.38	39.51	2	1.5
114.93	40.36	0	2.7
118.33	39.71	24	1.8
118.73	39.83	30	2
118.63	39.76	3	1.5
118.43	39.76	20	1.6
118.18	39.61	0	1.8
116.63	39.06	0	1.8
115.66	39.41	0	1.9
118.43	39.76	16	1.8
114.71	39.9	0	2.8
114.2	40.38	1	1.8
118.36	39.71	0	2.2
116.71	40.13	9	2.3
118.73	39.71	1	1.6
116.6	39.98	1	2.4
118.63	39.73	9	2
116.58	39.18	0	1.8
118.93	39.66	1	2.6
114.33	38.58	9	1.6
116.33	39.48	8	3
118.73	39.73	0	2
118.48	39.66	1	1.5
116.85	39	9	1.9
118.66	39.78	0	2
118.73	39.71	0	2.1
118.45	39.75	0	1.5
118	39.46	15	1.5
117.61	39.4	9	3.7
117.6	39.38	9	4.3
117.63	39.38	9	4.2
118.68	39.81	1	1.8
114.98	40.4	29	1.7
115.01	40.41	29	1.9
118.8	39.86	0	1.8
118.43	39.73	1	1.9
118.63	39.73	0	1.9
118.23	39.73	0	1.9
118.13	39.55	19	1.6
114.11	39.28	0	2.9
114.88	40.38	29	2.1
118.48	39.78	5	1.6
118.5	39.75	0	3.3
118.41	39.73	4	1.5
114.68	39.9	16	1.5
114.86	40.4	0	1.8
114.86	40.41	0	1.7
118.43	39.76	2	2.8
117.11	39.23	6	2.3
118.91	39.7	0	3.3
115.2	39.83	29	1.5
118.76	40.8	0	1.6
114.08	38.78	0	2.2
114.21	40.41	0	1.6
118.55	39.8	9	1.9
114.11	38.78	0	1.7
116.68	38.78	9	2.3
118.68	39.83	20	2.1
117.31	40.05	30	2.2
117.05	40.06	27	1.6
118.73	39.8	4	1.5
117.03	40.08	0	3.1
118.41	39.78	15	1.9
118.53	39.76	0	2.7
114.11	38.78	1	2.1
118.71	39.78	3	1.6
114.03	38.81	0	2.6
118.5	39.76	0	1.8
118.48	39.78	10	1.6
114.68	39.88	0	1.6
117.9	39.48	0	1.6
118.76	39.85	0	2.1
118.36	39.7	0	3.1
118.61	39.68	0	2.1
119.45	39.25	0	1.8
115.85	39.75	0	1.7
118.63	39.78	0	1.6
118.98	39.78	0	1.6
118.3	39.68	0	1.7
115.53	39.41	0	1.6
114.03	39.43	0	2.8
114.98	39.41	0	1.5
118.66	39.75	0	1.5
119.13	39.63	0	1.5
118.86	39.96	0	1.6
117.06	40.11	0	1.5
117.86	39.35	0	1.6
116.5	40.08	0	1.7
116.5	40.11	0	2.8
116.03	40.21	0	1.7
118.08	39.46	0	1.6
118.41	39.73	0	1.7
118.78	39.85	0	1.8
118.16	39.56	0	1.5
116.6	39.98	0	2
118.21	39.61	0	1.5
116.28	40.48	0	1.8
119.9	39.08	0	1.6
115.88	39.7	0	1.7
116.58	39.98	0	2.1
116.96	40.01	0	1.7
118.73	39.83	0	2.2
116.58	39.96	0	1.6
114.86	40.41	0	1.9
116.61	40.08	0	1.9
119.83	39.5	0	2
118.16	39.56	0	1.7
116.83	38.98	0	1.6
114.33	39.5	0	2.3
116.63	39.01	0	2.6
116.66	39.11	0	1.5
118.71	39.71	0	2.9
118.06	39.45	0	1.9
118.46	39.11	0	2.1
116.93	40.26	0	1.7
114.3	40.63	0	1.6
114.13	39.86	0	2
117.43	39.65	0	1.8
117.18	39.96	0	1.8
118.83	39.68	0	1.8
114.56	40.98	0	1.9
118.78	39.73	0	1.5
116.68	39.36	0	3
119.38	39.11	0	1.5
118.33	39.68	0	1.9
116.88	39.03	0	1.6
118.7	39.73	0	1.7
118.81	39.71	0	1.7
114.26	40.43	0	2
118.43	39.76	0	1.5
114.33	40.45	0	1.6
116.46	40.41	0	1.5
118.43	39.73	0	2.5
118.73	39.88	0	1.5
118.73	39.71	0	1.8
118.36	39.68	0	1.5
115.58	39.48	0	1.8
118.86	39.88	0	1.5
118.91	39.68	0	1.7
114.56	40.41	0	2.2
118.83	39.95	0	1.6
118.71	39.7	0	3
116.28	40.01	0	1.9
114.86	39.31	0	1.8
118.43	39.73	0	1.5
118.31	39.7	0	1.7
118.66	39.73	0	2.6
118.73	39.73	0	2.4
118.36	39.73	0	1.9
118.43	39.76	0	1.6
115.36	40.45	0	2.1
114.71	40.21	0	2.2
115.33	40.43	0	1.7
114.88	40.08	0	1.7
118.33	39.7	0	1.5
118.48	39.76	0	1.7
114.81	40.21	0	1.8
118.43	39.76	0	2
117.98	39.38	0	2.6
118.73	39.71	0	1.9
118.95	39.96	0	1.6
118.71	39.71	0	1.7
115.11	40.53	0	1.6
114	39.96	0	1.8
114.03	39.91	0	1.8
114	39.86	0	1.9
118.66	39.76	0	1.8
118.13	39.58	0	1.8
118.2	39.61	0	2.9
114.96	40.31	0	1.6
118.48	39.25	0	1.5
118.33	39.66	0	1.6
118.03	39.28	0	1.5
116.86	39.38	0	1.5
114.83	40.48	0	1.6
116.16	39.96	0	2
114.28	40.41	0	1.5
119.33	39.01	0	1.7
115.43	40.46	0	1.6
116.41	40.86	0	1.8
114.18	39.38	0	1.8
117.81	39.31	0	1.8
114.9	40.76	0	1.9
115.56	40.48	0	1.5
115.06	39.43	0	1.5
118.73	39.68	0	1.5
116.33	40.05	0	1.7
114.38	38.51	0	2.2
118.38	39.71	0	2.1
115.56	40.51	0	1.7
118.33	39.68	0	2.8
118.8	39.85	0	1.5
116.11	40.01	0	1.6
118.66	39.73	0	2.4
118.46	39.8	0	2.2
118.63	39.73	0	1.5
114.43	38.5	0	1.7
116.41	40.21	0	2.1
119.98	38.96	0	2
115.5	40.46	0	1.8
116.01	39.83	0	1.7
118.48	39.66	0	1.9
118.13	39.56	0	1.6
115.51	40.46	0	1.8
118.41	39.73	0	1.5
118.85	39.73	0	1.5
115.5	40.46	0	1.8
115.51	40.46	0	2.2
117.08	39.46	0	2.5
118.8	39.71	0	1.6
118.68	39.76	0	1.8
115.46	40.48	0	1.6
115.51	40.46	0	2.4
118.48	39.66	0	1.8
117.06	39.93	0	1.8
115.55	40.43	0	3.5
115.51	40.48	0	2.2
115.53	40.46	0	2.5
115.55	40.46	0	4.3
114.01	39.93	0	1.8
118	39.43	0	2.3
115.51	40.5	0	1.7
118.66	39.78	0	1.5
118.48	39.66	0	2.8
116.71	39.28	0	1.5
114.28	39.41	0	2.5
118.65	39.78	0	1.7
118.3	39.68	0	2.2
118.36	39.68	0	1.8
118.65	39.76	0	1.5
116.55	40.46	0	1.9
117.36	39.16	0	1.5
117.98	39.4	0	1.5
118.7	39.83	0	2.5
118.73	39.83	0	1.7
118.7	39.81	0	3.4
118.73	39.83	0	1.6
118.61	39.73	0	1.7
118.73	39.73	0	1.6
115.06	40.41	0	1.6
118.23	39.63	0	2.1
116.36	40.48	0	1.5
119.36	39.75	0	2
115.46	40.08	0	2.1
114.38	39.11	0	1.9
118.46	39.78	0	1.8
119.33	39	0	2.5
118.73	39.73	0	1.5
118.43	39.76	0	1.6
115.48	40.43	0	1.6
116.23	40.01	0	1.8
118.73	39.85	0	2.8
118.43	39.71	0	1.8
118.78	39.85	0	3
115.38	39.08	0	1.6
116.73	40.11	0	1.9
115.1	40.43	0	1.5
118.71	39.7	0	1.6
118.75	39.7	0	2.6
118.43	39.8	0	1.5
116.45	38.6	0	2.4
118.41	39.76	0	1.5
114.36	39.16	0	1.9
118.23	39.68	0	1.8
116.48	38.75	0	1.8
115.08	40.03	0	1.5
115.55	40.45	0	1.5
118.43	39.73	0	1.6
114.7	39.91	0	3.2
117.96	39.41	0	1.9
117.98	39.36	0	4.3
118.43	39.7	0	1.5
117.76	40	0	1.5
118.73	39.81	0	1.5
114.78	40.01	0	2
119.23	40.51	0	2
118.48	39.8	0	2.2
115.21	40.76	0	1.7
116.36	39.51	0	2.3
114.95	40.56	0	1.6
114.05	38.88	0	1.7
116.91	40.51	0	1.5
118.36	39.7	0	1.5
118.43	39.76	0	1.7
118.45	39.8	0	2
118.41	39.68	0	1.5
118.43	39.78	0	1.5
118.38	39.75	0	2.1
118.43	39.75	0	2.3
114.63	40.15	0	1.6
119.45	38.6	0	2
118.76	39.7	0	3.5
115.53	40.41	0	2.9
115.8	39.91	0	2.1
114.26	39.38	0	2.3
118.81	39.71	0	2.4
114.48	38.63	0	2.3
114.83	40.08	0	1.7
114.06	38.63	0	1.5
119.26	38.78	0	1.9
118.43	39.78	0	2
119.11	39.41	0	2.3
114.56	40.56	0	2.1
115.61	40.13	0	1.5
114.8	40.43	0	2.1
118.45	39.76	0	2.3
116.61	40.11	0	2.2
118.63	39.76	0	1.8
118.2	39.63	0	2.1
116.46	38.65	0	1.8
117.38	39.71	0	1.7
118.28	39.68	0	2.5
119.4	40.18	0	1.5
114.61	38.58	0	1.6
119.11	40.73	0	1.5
118.75	39.71	0	2.2
117.8	39.26	0	1.9
118.33	39.71	0	1.7
118.76	39.68	0	1.6
114.05	40	0	1.7
118.73	39.86	0	2
118.46	39.78	0	1.9
115.23	40.58	0	2.3
115.3	40.03	10	1.8
116.28	39.76	10	2.4
118.33	39.71	12	1.7
116.11	40.11	10	2.3
118.36	39.7	1	2
116.26	39.78	27	1.7
118.33	39.71	10	2.2
119.73	40.38	0	1.5
117.91	39.43	29	1.7
118.75	39.61	8	2
114.46	40.26	14	1.8
118.2	39.61	12	2.6
114.51	38.61	11	1.7
119.21	39.83	7	2
118.05	39.41	20	1.5
115.81	39.9	20	1.6
118.76	39.7	30	1.9
117.95	39.35	30	1.7
115.33	39.06	10	2
115.33	39.06	19	1.8
114.38	38.96	10	2
118.36	39.68	5	1.6
116.26	40.46	21	1.5
114.51	38.6	1	1.8
118.78	39.73	1	1.6
118.25	39.61	17	1.6
118.81	40.05	11	1.5
117.15	39.73	21	2.1
116.26	40.48	19	1.5
118.83	39.66	0	1.5
118.43	39.78	24	2.2
118.66	40.11	11	1.5
116.28	40.05	10	1.8
118.73	39.73	10	1.6
119.43	40.18	10	1.8
116.76	39.78	10	2.7
118.41	39.76	30	4
118.26	39.73	10	2.1
118.21	39.61	16	1.6
116.26	40.48	13	1.5
115.88	39.93	5	1.6
114.48	38.58	8	1.7
118.68	39.73	29	2
118.33	39.71	26	1.8
114.08	40.88	30	1.9
119.71	40.13	12	1.9
118.46	39.66	26	1.6
116.56	40.01	12	2.1
114.73	39.11	5	1.6
117.16	40.03	10	1.5
118.63	40.11	11	1.5
114.53	38.6	10	1.6
118.76	39.93	15	1.7
118.85	39.96	11	2.3
118.93	39.95	10	2.5
114.26	39.33	10	2
119.51	40.21	30	2
117.2	40.01	30	2
117.51	39.53	10	1.7
116.61	38.78	8	1.6
117.58	39.86	10	1.6
117.11	39.95	14	1.5
114.76	38.65	10	1.6
118.28	39.6	30	2.1
115.71	39.16	6	1.9
115.9	39.66	10	1.7
119.31	39.01	16	2.7
116.88	39.96	30	1.9
116.25	40.05	19	2.2
117.41	40.01	16	1.7
118.46	39.73	12	1.6
115.88	39.93	11	1.5
118.56	40.13	12	1.7
117.23	39.91	30	1.5
118.43	39.73	30	1.6
118.75	39.73	10	2.1
114.05	38.95	4	2
118.73	39.71	12	1.6
117.36	40.08	5	1.7
118.56	39.73	20	1.5
119.71	39.16	20	2.3
118.03	39.38	22	2.3
118.66	39.76	30	1.7
			
