    113.600000     13.501110    -25.770490
    113.600500     13.500000    -23.632290
    113.604700     13.490000    -10.436230
    113.608800     13.480000     -2.428442
    113.610000     13.477220      -.710476
    113.613000     13.470000      5.233670
    113.617200     13.460000     11.318700
    113.620000     13.453340     13.511650
    113.621400     13.450000     14.610100
    113.625600     13.440000     16.320430
    113.629800     13.430000     34.158440
    113.630000     13.429450     34.345570
    113.634000     13.420000     35.964130
    113.638100     13.410000     33.194420
    113.640000     13.405570     32.538760
    113.642300     13.400000     31.258450
    113.646500     13.390000     25.916720
    113.650000     13.381690     24.168060
    113.650700     13.380000     23.937580
    113.654900     13.370000     29.819330
    113.659100     13.360000     37.111250
    113.660000     13.357800     38.573180
    113.663300     13.350000     44.432570
    113.667400     13.340000     50.185310
    113.670000     13.333920     55.261690
    113.671600     13.330000     57.195650
    113.675800     13.320000     58.550570
    113.680000     13.310030     60.241470
    113.680000     13.310000     60.238750
    113.684200     13.300000     58.203350
    113.688400     13.290000     53.285380
    113.690000     13.286150     50.285940
    113.692600     13.280000     45.895690
    113.696800     13.270000     38.921090
    113.700000     13.262260     34.833700
    113.701000     13.260000     34.261880
    113.705100     13.250000     33.846110
    113.709300     13.240000     38.424980
    113.710000     13.238380     39.981810
    113.713500     13.230000     49.930770
    113.717700     13.220000     66.702000
    113.720000     13.214490     77.627170
    113.721900     13.210000     85.742110
    113.726100     13.200000    101.280400
    113.730000     13.190610    109.092800
    113.730300     13.190000    109.358200
    113.734400     13.180000    103.978000
    113.738600     13.170000     92.658550
    113.740000     13.166730     86.709680
    113.742800     13.160000     72.710760
    113.747000     13.150000     51.460380
    113.750000     13.142840     38.723370
    113.751200     13.140000     33.906880
    113.755400     13.130000     24.327050
    113.759600     13.120000     26.363480
    113.760000     13.118960     26.684430
    113.763700     13.110000     26.292940
    113.767900     13.100000     25.924140
    113.770000     13.095070     26.135680
    113.772100     13.090000     26.095860
    113.776300     13.080000     26.535870
    113.780000     13.071190     28.562840
    113.780500     13.070000     28.899600
    113.784700     13.060000     31.523310
    113.788900     13.050000     35.495870
    113.790000     13.047300     36.019240
    113.793100     13.040000     39.999290
    113.797200     13.030000     50.237430
    113.800000     13.023420     55.859500
    113.801400     13.020000     58.325960
    113.805600     13.010000     64.322770
    113.809800     13.000000     77.619780
    113.810000     12.999540     77.812190
    113.814000     12.990000     79.655940
    113.818200     12.980000     81.506880
    113.820000     12.975650     78.490910
    113.822400     12.970000     72.338870
    113.826600     12.960000     62.996230
    113.830000     12.951770     49.799150
    113.830700     12.950000     46.892140
    113.834900     12.940000     29.460380
    113.839100     12.930000     10.210340
    113.840000     12.927880      5.753891
    113.843300     12.920000    -10.717900
    113.847500     12.910000    -29.842580
    113.850000     12.904000    -39.978210
    113.851700     12.900000    -45.962860
    113.855900     12.890000    -57.298000
    113.860000     12.880110    -63.568680
    113.860000     12.880000    -63.620320
    113.864200     12.870000    -63.196970
    113.868400     12.860000    -58.358360
    113.870000     12.856230    -55.517040
    113.872600     12.850000    -50.776880
    113.876800     12.840000    -42.731310
    113.880000     12.832350    -37.846040
    113.881000     12.830000    -36.496520
    113.885200     12.820000    -32.204830
    113.889400     12.810000    -30.573140
    113.890000     12.808460    -30.547900
    113.893500     12.800000    -30.897480
    113.897700     12.790000    -31.926090
    113.900000     12.784580    -32.521810
    113.901900     12.780000    -33.066020
    113.906100     12.770000    -34.263460
    113.910000     12.760690    -32.013640
    113.910300     12.760000    -31.749020
    113.914500     12.750000    -26.973950
    113.918700     12.740000    -22.159090
    113.920000     12.736810    -20.917240
    113.922900     12.730000    -18.286480
    113.927000     12.720000    -15.310500
    113.930000     12.712920    -13.639570
    113.931200     12.710000    -12.966280
    113.935400     12.700000     -9.785564
    113.939600     12.690000     -1.266208
    113.940000     12.689040       .136868
    113.943800     12.680000     11.721670
    113.948000     12.670000     23.464460
    113.950000     12.665160     30.047340
    113.952200     12.660000     37.584990
    113.956300     12.650000     52.747650
    113.960000     12.641270     64.125500
    113.960500     12.640000     66.171420
    113.964700     12.630000     75.462490
    113.968900     12.620000     76.371360
    113.970000     12.617390     79.020870
    113.973100     12.610000     89.968420
    113.977300     12.600000    100.852100
    113.980000     12.593500    109.605200
    113.981500     12.590000    110.084700
    113.985700     12.580000     93.411130
    113.989800     12.570000     87.213470
    113.990000     12.569620     86.983420
    113.994000     12.560000     73.158060
    113.998200     12.550000     51.397720
    114.000000     12.545730     44.981070
    114.002400     12.540000     35.493000
    114.006600     12.530000     21.183090
    114.010000     12.521850      9.782084
    114.010800     12.520000      7.742285
    114.015000     12.510000       .468059
    114.019100     12.500000       .365242
    114.020000     12.497960      1.902949
    114.023300     12.490000     11.764510
    114.027500     12.480000     16.191930
    114.030000     12.474080     17.185910
    114.031700     12.470000     17.825730
    114.035900     12.460000     18.756820
    114.040000     12.450200     20.307030
    114.040100     12.450000     20.325910
    114.044300     12.440000     23.269010
    114.048500     12.430000     28.213100
    114.050000     12.426310     30.365920
    114.052600     12.420000     34.528750
    114.056800     12.410000     40.662850
    114.060000     12.402430     45.801690
    114.061000     12.400000     47.470710
    114.065200     12.390000     52.775240
    114.069400     12.380000     56.948600
    114.070000     12.378540     57.303650
    114.073600     12.370000     59.472910
    114.077800     12.360000     61.946980
    114.080000     12.354660     61.702870
    114.081900     12.350000     61.311510
    114.086100     12.340000     61.400400
    114.090000     12.330770     61.400220
    114.090300     12.330000     61.296830
    114.094500     12.320000     60.787620
    114.098700     12.310000     61.076750
    114.100000     12.306890     60.696160
    114.102900     12.300000     59.711140
    114.107100     12.290000     55.156250
    114.110000     12.283010     49.241190
    114.111300     12.280000     47.156530
    114.115400     12.270000     40.211330
    114.119600     12.260000     32.735590
    114.120000     12.259120     32.088700
    114.123800     12.250000     26.372580
    114.128000     12.240000     21.038520
    114.130000     12.235240     19.334310
    114.132200     12.230000     17.162690
    114.136400     12.220000     13.100480
    114.140000     12.211350     10.845840
    114.140600     12.210000     10.397150
    114.144800     12.200000      7.980093
    114.148900     12.190000      6.805558
    114.150000     12.187470      6.412039
    114.153100     12.180000      5.455946
    114.157300     12.170000      3.610278
    114.160000     12.163580      1.539822
    114.161500     12.160000       .487213
    114.165700     12.150000      -.508359
    114.169900     12.140000      1.552551
    114.170000     12.139700      1.507515
    114.174100     12.130000     -1.722987
    114.178200     12.120000     -1.918033
    114.180000     12.115820     -2.618131
    114.182400     12.110000     -3.573293
    114.186600     12.100000      -.975714
    114.190000     12.091930     -2.543397
    114.190800     12.090000     -2.951199
    114.195000     12.080000     -4.874754
